# number of spin vectors:      11
# iteration   EID vector   S_X            S_Y            S_Z
         1    70     10 -0.5094400E-03  0.0000000E+00  0.9999999E+00

         1    71      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    71      1  0.1234955E-06  0.0000000E+00  0.1000000E+01
         1    71      2  0.6748731E-04  0.0000000E+00  0.1000000E+01
         1    71      3  0.1011883E-03  0.0000000E+00  0.1000000E+01
         1    71      4  0.1349021E-03  0.0000000E+00  0.1000000E+01
         1    71      5  0.1686286E-03  0.0000000E+00  0.1000000E+01
         1    71      6  0.2023679E-03  0.0000000E+00  0.1000000E+01
         1    71      7  0.2361200E-03  0.0000000E+00  0.1000000E+01
         1    71      8  0.2698849E-03  0.0000000E+00  0.1000000E+01
         1    71      9  0.3036627E-03  0.0000000E+00  0.1000000E+01
         1    71     10 -0.5094400E-03  0.0000000E+00  0.9999999E+00

         1    72      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    72      1  0.1234955E-06  0.0000000E+00  0.1000000E+01
         1    72      2  0.3075197E-04  0.0000000E+00  0.1000000E+01
         1    72      3  0.4608106E-04  0.0000000E+00  0.1000000E+01
         1    72      4  0.6142004E-04  0.0000000E+00  0.1000000E+01
         1    72      5  0.7676893E-04  0.0000000E+00  0.1000000E+01
         1    72      6  0.9212770E-04  0.0000000E+00  0.1000000E+01
         1    72      7  0.1074964E-03  0.0000000E+00  0.1000000E+01
         1    72      8  0.1228749E-03  0.0000000E+00  0.1000000E+01
         1    72      9  0.1382634E-03  0.0000000E+00  0.1000000E+01
         1    72     10 -0.8169273E-03  0.0000000E+00  0.9999997E+00

         1    73      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    73      1  0.1234955E-06  0.0000000E+00  0.1000000E+01
         1    73      2 -0.7631809E-05  0.0000000E+00  0.1000000E+01
         1    73      3 -0.1149901E-04  0.0000000E+00  0.1000000E+01
         1    73      4 -0.1535926E-04  0.0000000E+00  0.1000000E+01
         1    73      5 -0.1921259E-04  0.0000000E+00  0.1000000E+01
         1    73      6 -0.2305902E-04  0.0000000E+00  0.1000000E+01
         1    73      7 -0.2689857E-04  0.0000000E+00  0.1000000E+01
         1    73      8 -0.3073126E-04  0.0000000E+00  0.1000000E+01
         1    73      9 -0.3455711E-04  0.0000000E+00  0.1000000E+01
         1    73     10 -0.1118929E-02  0.0000000E+00  0.9999994E+00

         1    74      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    74      1  0.1234955E-06  0.0000000E+00  0.1000000E+01
         1    74      2 -0.7631809E-05  0.0000000E+00  0.1000000E+01
         1    74      3 -0.1149901E-04  0.0000000E+00  0.1000000E+01
         1    74      4 -0.1535926E-04  0.0000000E+00  0.1000000E+01
         1    74      5 -0.1921259E-04  0.0000000E+00  0.1000000E+01
         1    74      6 -0.2305902E-04  0.0000000E+00  0.1000000E+01
         1    74      7 -0.2689857E-04  0.0000000E+00  0.1000000E+01
         1    74      8 -0.3073126E-04  0.0000000E+00  0.1000000E+01
         1    74      9 -0.3455711E-04  0.0000000E+00  0.1000000E+01
         1    74     10 -0.1118929E-02  0.0000000E+00  0.9999994E+00

         1    75      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    75      1  0.1234955E-06  0.0000000E+00  0.1000000E+01
         1    75      2 -0.7631809E-05  0.0000000E+00  0.1000000E+01
         1    75      3 -0.1149901E-04  0.0000000E+00  0.1000000E+01
         1    75      4 -0.1535926E-04  0.0000000E+00  0.1000000E+01
         1    75      5 -0.1921259E-04  0.0000000E+00  0.1000000E+01
         1    75      6 -0.2305902E-04  0.0000000E+00  0.1000000E+01
         1    75      7 -0.2689857E-04  0.0000000E+00  0.1000000E+01
         1    75      8 -0.3073126E-04  0.0000000E+00  0.1000000E+01
         1    75      9 -0.3455711E-04  0.0000000E+00  0.1000000E+01
         1    75     10 -0.1118929E-02  0.0000000E+00  0.9999994E+00

         1    76      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    76      1  0.1234955E-06  0.0000000E+00  0.1000000E+01
         1    76      2 -0.7631809E-05  0.0000000E+00  0.1000000E+01
         1    76      3 -0.1149901E-04  0.0000000E+00  0.1000000E+01
         1    76      4 -0.1535926E-04  0.0000000E+00  0.1000000E+01
         1    76      5 -0.1921259E-04  0.0000000E+00  0.1000000E+01
         1    76      6 -0.2305902E-04  0.0000000E+00  0.1000000E+01
         1    76      7 -0.2689857E-04  0.0000000E+00  0.1000000E+01
         1    76      8 -0.3073126E-04  0.0000000E+00  0.1000000E+01
         1    76      9 -0.3455711E-04  0.0000000E+00  0.1000000E+01
         1    76     10 -0.1118929E-02  0.0000000E+00  0.9999994E+00

         1    77      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    77      1  0.1411377E-06  0.0000000E+00  0.1000000E+01
         1    77      2 -0.7678576E-05  0.0000000E+00  0.1000000E+01
         1    77      3 -0.1157798E-04  0.0000000E+00  0.1000000E+01
         1    77      4 -0.1547045E-04  0.0000000E+00  0.1000000E+01
         1    77      5 -0.1935600E-04  0.0000000E+00  0.1000000E+01
         1    77      6 -0.2323466E-04  0.0000000E+00  0.1000000E+01
         1    77      7 -0.2710643E-04  0.0000000E+00  0.1000000E+01
         1    77      8 -0.3097136E-04  0.0000000E+00  0.1000000E+01
         1    77      9 -0.3482944E-04  0.0000000E+00  0.1000000E+01
         1    77     10 -0.1116477E-02  0.0000000E+00  0.9999994E+00

         1    78      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    78      1  0.1411377E-06  0.0000000E+00  0.1000000E+01
         1    78      2 -0.7678576E-05  0.0000000E+00  0.1000000E+01
         1    78      3 -0.1157798E-04  0.0000000E+00  0.1000000E+01
         1    78      4 -0.1547045E-04  0.0000000E+00  0.1000000E+01
         1    78      5 -0.1935600E-04  0.0000000E+00  0.1000000E+01
         1    78      6 -0.2323466E-04  0.0000000E+00  0.1000000E+01
         1    78      7 -0.2710643E-04  0.0000000E+00  0.1000000E+01
         1    78      8 -0.3097136E-04  0.0000000E+00  0.1000000E+01
         1    78      9 -0.3482944E-04  0.0000000E+00  0.1000000E+01
         1    78     10 -0.1116477E-02  0.0000000E+00  0.9999994E+00

         1    79      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    79      1  0.1411377E-06  0.0000000E+00  0.1000000E+01
         1    79      2 -0.7678576E-05  0.0000000E+00  0.1000000E+01
         1    79      3 -0.1157798E-04  0.0000000E+00  0.1000000E+01
         1    79      4 -0.1547045E-04  0.0000000E+00  0.1000000E+01
         1    79      5 -0.1935600E-04  0.0000000E+00  0.1000000E+01
         1    79      6 -0.2323466E-04  0.0000000E+00  0.1000000E+01
         1    79      7 -0.2710643E-04  0.0000000E+00  0.1000000E+01
         1    79      8 -0.3097136E-04  0.0000000E+00  0.1000000E+01
         1    79      9 -0.3482944E-04  0.0000000E+00  0.1000000E+01
         1    79     10 -0.1116477E-02  0.0000000E+00  0.9999994E+00

         1    80      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    80      1  0.1411377E-06  0.0000000E+00  0.1000000E+01
         1    80      2 -0.7678576E-05  0.0000000E+00  0.1000000E+01
         1    80      3 -0.1157798E-04  0.0000000E+00  0.1000000E+01
         1    80      4 -0.1547045E-04  0.0000000E+00  0.1000000E+01
         1    80      5 -0.1935600E-04  0.0000000E+00  0.1000000E+01
         1    80      6 -0.2323466E-04  0.0000000E+00  0.1000000E+01
         1    80      7 -0.2710643E-04  0.0000000E+00  0.1000000E+01
         1    80      8 -0.3097136E-04  0.0000000E+00  0.1000000E+01
         1    80      9 -0.3482944E-04  0.0000000E+00  0.1000000E+01
         1    80     10 -0.1116477E-02  0.0000000E+00  0.9999994E+00

         1    81      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    81      1  0.1411377E-06  0.0000000E+00  0.1000000E+01
         1    81      2  0.2833003E-04  0.0000000E+00  0.1000000E+01
         1    81      3  0.4243861E-04  0.0000000E+00  0.1000000E+01
         1    81      4  0.5655660E-04  0.0000000E+00  0.1000000E+01
         1    81      5  0.7068398E-04  0.0000000E+00  0.1000000E+01
         1    81      6  0.8482074E-04  0.0000000E+00  0.1000000E+01
         1    81      7  0.9896685E-04  0.0000000E+00  0.1000000E+01
         1    81      8  0.1131223E-03  0.0000000E+00  0.1000000E+01
         1    81      9  0.1272871E-03  0.0000000E+00  0.1000000E+01
         1    81     10 -0.1024277E-02  0.0000000E+00  0.9999995E+00

         1    82      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    82      1  0.1411377E-06  0.0000000E+00  0.1000000E+01
         1    82      2  0.6566433E-04  0.0000000E+00  0.1000000E+01
         1    82      3  0.9844385E-04  0.0000000E+00  0.1000000E+01
         1    82      4  0.1312353E-03  0.0000000E+00  0.1000000E+01
         1    82      5  0.1640387E-03  0.0000000E+00  0.1000000E+01
         1    82      6  0.1968540E-03  0.0000000E+00  0.1000000E+01
         1    82      7  0.2296813E-03  0.0000000E+00  0.1000000E+01
         1    82      8  0.2625204E-03  0.0000000E+00  0.1000000E+01
         1    82      9  0.2953714E-03  0.0000000E+00  0.1000000E+01
         1    82     10 -0.9411255E-03  0.0000000E+00  0.9999996E+00

         1    83      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    83      1  0.1411377E-06  0.0000000E+00  0.1000000E+01
         1    83      2  0.6566433E-04  0.0000000E+00  0.1000000E+01
         1    83      3  0.9844385E-04  0.0000000E+00  0.1000000E+01
         1    83      4  0.1312353E-03  0.0000000E+00  0.1000000E+01
         1    83      5  0.1640387E-03  0.0000000E+00  0.1000000E+01
         1    83      6  0.1968540E-03  0.0000000E+00  0.1000000E+01
         1    83      7  0.2296813E-03  0.0000000E+00  0.1000000E+01
         1    83      8  0.2625204E-03  0.0000000E+00  0.1000000E+01
         1    83      9  0.2953714E-03  0.0000000E+00  0.1000000E+01
         1    83     10 -0.9411255E-03  0.0000000E+00  0.9999996E+00

         1    84      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    84      1  0.1411377E-06  0.0000000E+00  0.1000000E+01
         1    84      2  0.6566433E-04  0.0000000E+00  0.1000000E+01
         1    84      3  0.9844385E-04  0.0000000E+00  0.1000000E+01
         1    84      4  0.1312353E-03  0.0000000E+00  0.1000000E+01
         1    84      5  0.1640387E-03  0.0000000E+00  0.1000000E+01
         1    84      6  0.1968540E-03  0.0000000E+00  0.1000000E+01
         1    84      7  0.2296813E-03  0.0000000E+00  0.1000000E+01
         1    84      8  0.2625204E-03  0.0000000E+00  0.1000000E+01
         1    84      9  0.2953714E-03  0.0000000E+00  0.1000000E+01
         1    84     10 -0.9411255E-03  0.0000000E+00  0.9999996E+00

         1    85      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    85      1  0.1411377E-06  0.0000000E+00  0.1000000E+01
         1    85      2  0.6566433E-04  0.0000000E+00  0.1000000E+01
         1    85      3  0.9844385E-04  0.0000000E+00  0.1000000E+01
         1    85      4  0.1312353E-03  0.0000000E+00  0.1000000E+01
         1    85      5  0.1640387E-03  0.0000000E+00  0.1000000E+01
         1    85      6  0.1968540E-03  0.0000000E+00  0.1000000E+01
         1    85      7  0.2296813E-03  0.0000000E+00  0.1000000E+01
         1    85      8  0.2625204E-03  0.0000000E+00  0.1000000E+01
         1    85      9  0.2953714E-03  0.0000000E+00  0.1000000E+01
         1    85     10 -0.9411255E-03  0.0000000E+00  0.9999996E+00

         1    86      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    86      1  0.1587799E-06  0.0000000E+00  0.1000000E+01
         1    86      2  0.6558377E-04  0.0000000E+00  0.1000000E+01
         1    86      3  0.9831418E-04  0.0000000E+00  0.1000000E+01
         1    86      4  0.1310565E-03  0.0000000E+00  0.1000000E+01
         1    86      5  0.1638108E-03  0.0000000E+00  0.1000000E+01
         1    86      6  0.1965770E-03  0.0000000E+00  0.1000000E+01
         1    86      7  0.2293551E-03  0.0000000E+00  0.1000000E+01
         1    86      8  0.2621451E-03  0.0000000E+00  0.1000000E+01
         1    86      9  0.2949469E-03  0.0000000E+00  0.1000000E+01
         1    86     10 -0.9384423E-03  0.0000000E+00  0.9999996E+00

         1    87      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    87      1  0.1587799E-06  0.0000000E+00  0.1000000E+01
         1    87      2  0.6558377E-04  0.0000000E+00  0.1000000E+01
         1    87      3  0.9831418E-04  0.0000000E+00  0.1000000E+01
         1    87      4  0.1310565E-03  0.0000000E+00  0.1000000E+01
         1    87      5  0.1638108E-03  0.0000000E+00  0.1000000E+01
         1    87      6  0.1965770E-03  0.0000000E+00  0.1000000E+01
         1    87      7  0.2293551E-03  0.0000000E+00  0.1000000E+01
         1    87      8  0.2621451E-03  0.0000000E+00  0.1000000E+01
         1    87      9  0.2949469E-03  0.0000000E+00  0.1000000E+01
         1    87     10 -0.9384423E-03  0.0000000E+00  0.9999996E+00

         1    88      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    88      1  0.1587799E-06  0.0000000E+00  0.1000000E+01
         1    88      2  0.6558377E-04  0.0000000E+00  0.1000000E+01
         1    88      3  0.9831418E-04  0.0000000E+00  0.1000000E+01
         1    88      4  0.1310565E-03  0.0000000E+00  0.1000000E+01
         1    88      5  0.1638108E-03  0.0000000E+00  0.1000000E+01
         1    88      6  0.1965770E-03  0.0000000E+00  0.1000000E+01
         1    88      7  0.2293551E-03  0.0000000E+00  0.1000000E+01
         1    88      8  0.2621451E-03  0.0000000E+00  0.1000000E+01
         1    88      9  0.2949469E-03  0.0000000E+00  0.1000000E+01
         1    88     10 -0.9384423E-03  0.0000000E+00  0.9999996E+00

         1    89      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    89      1  0.1587799E-06  0.0000000E+00  0.1000000E+01
         1    89      2  0.6558377E-04  0.0000000E+00  0.1000000E+01
         1    89      3  0.9831418E-04  0.0000000E+00  0.1000000E+01
         1    89      4  0.1310565E-03  0.0000000E+00  0.1000000E+01
         1    89      5  0.1638108E-03  0.0000000E+00  0.1000000E+01
         1    89      6  0.1965770E-03  0.0000000E+00  0.1000000E+01
         1    89      7  0.2293551E-03  0.0000000E+00  0.1000000E+01
         1    89      8  0.2621451E-03  0.0000000E+00  0.1000000E+01
         1    89      9  0.2949469E-03  0.0000000E+00  0.1000000E+01
         1    89     10 -0.9384423E-03  0.0000000E+00  0.9999996E+00

         1    90      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    90      1  0.1587799E-06  0.0000000E+00  0.1000000E+01
         1    90      2 -0.1197147E-04  0.0000000E+00  0.1000000E+01
         1    90      3 -0.1802675E-04  0.0000000E+00  0.1000000E+01
         1    90      4 -0.2407549E-04  0.0000000E+00  0.1000000E+01
         1    90      5 -0.3011768E-04  0.0000000E+00  0.1000000E+01
         1    90      6 -0.3615334E-04  0.0000000E+00  0.1000000E+01
         1    90      7 -0.4218248E-04  0.0000000E+00  0.1000000E+01
         1    90      8 -0.4820509E-04  0.0000000E+00  0.1000000E+01
         1    90      9 -0.5422120E-04  0.0000000E+00  0.1000000E+01
         1    90     10 -0.9730602E-03  0.0000000E+00  0.9999995E+00

         1    91      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    91      1  0.1587799E-06  0.0000000E+00  0.1000000E+01
         1    91      2 -0.8918520E-04  0.0000000E+00  0.1000000E+01
         1    91      3 -0.1338553E-03  0.0000000E+00  0.1000000E+01
         1    91      4 -0.1785242E-03  0.0000000E+00  0.1000000E+01
         1    91      5 -0.2231919E-03  0.0000000E+00  0.1000000E+01
         1    91      6 -0.2678584E-03  0.0000000E+00  0.1000000E+01
         1    91      7 -0.3125236E-03  0.0000000E+00  0.1000000E+01
         1    91      8 -0.3571876E-03  0.0000000E+00  0.9999999E+00
         1    91      9 -0.4018504E-03  0.0000000E+00  0.9999999E+00
         1    91     10 -0.1004233E-02  0.0000000E+00  0.9999995E+00

         1    92      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    92      1  0.1587799E-06  0.0000000E+00  0.1000000E+01
         1    92      2 -0.8918520E-04  0.0000000E+00  0.1000000E+01
         1    92      3 -0.1338553E-03  0.0000000E+00  0.1000000E+01
         1    92      4 -0.1785242E-03  0.0000000E+00  0.1000000E+01
         1    92      5 -0.2231919E-03  0.0000000E+00  0.1000000E+01
         1    92      6 -0.2678584E-03  0.0000000E+00  0.1000000E+01
         1    92      7 -0.3125236E-03  0.0000000E+00  0.1000000E+01
         1    92      8 -0.3571876E-03  0.0000000E+00  0.9999999E+00
         1    92      9 -0.4018504E-03  0.0000000E+00  0.9999999E+00
         1    92     10 -0.1004233E-02  0.0000000E+00  0.9999995E+00

         1    93      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    93      1  0.1587799E-06  0.0000000E+00  0.1000000E+01
         1    93      2 -0.8918520E-04  0.0000000E+00  0.1000000E+01
         1    93      3 -0.1338553E-03  0.0000000E+00  0.1000000E+01
         1    93      4 -0.1785242E-03  0.0000000E+00  0.1000000E+01
         1    93      5 -0.2231919E-03  0.0000000E+00  0.1000000E+01
         1    93      6 -0.2678584E-03  0.0000000E+00  0.1000000E+01
         1    93      7 -0.3125236E-03  0.0000000E+00  0.1000000E+01
         1    93      8 -0.3571876E-03  0.0000000E+00  0.9999999E+00
         1    93      9 -0.4018504E-03  0.0000000E+00  0.9999999E+00
         1    93     10 -0.1004233E-02  0.0000000E+00  0.9999995E+00

         1    94      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    94      1  0.1587799E-06  0.0000000E+00  0.1000000E+01
         1    94      2 -0.8918520E-04  0.0000000E+00  0.1000000E+01
         1    94      3 -0.1338553E-03  0.0000000E+00  0.1000000E+01
         1    94      4 -0.1785242E-03  0.0000000E+00  0.1000000E+01
         1    94      5 -0.2231919E-03  0.0000000E+00  0.1000000E+01
         1    94      6 -0.2678584E-03  0.0000000E+00  0.1000000E+01
         1    94      7 -0.3125236E-03  0.0000000E+00  0.1000000E+01
         1    94      8 -0.3571876E-03  0.0000000E+00  0.9999999E+00
         1    94      9 -0.4018504E-03  0.0000000E+00  0.9999999E+00
         1    94     10 -0.1004233E-02  0.0000000E+00  0.9999995E+00

         1    95      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    95      1  0.1764221E-06  0.0000000E+00  0.1000000E+01
         1    95      2 -0.8925805E-04  0.0000000E+00  0.1000000E+01
         1    95      3 -0.1339734E-03  0.0000000E+00  0.1000000E+01
         1    95      4 -0.1786876E-03  0.0000000E+00  0.1000000E+01
         1    95      5 -0.2234005E-03  0.0000000E+00  0.1000000E+01
         1    95      6 -0.2681122E-03  0.0000000E+00  0.1000000E+01
         1    95      7 -0.3128228E-03  0.0000000E+00  0.1000000E+01
         1    95      8 -0.3575320E-03  0.0000000E+00  0.9999999E+00
         1    95      9 -0.4022401E-03  0.0000000E+00  0.9999999E+00
         1    95     10 -0.1001472E-02  0.0000000E+00  0.9999995E+00

         1    96      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    96      1  0.1764221E-06  0.0000000E+00  0.1000000E+01
         1    96      2 -0.8925805E-04  0.0000000E+00  0.1000000E+01
         1    96      3 -0.1339734E-03  0.0000000E+00  0.1000000E+01
         1    96      4 -0.1786876E-03  0.0000000E+00  0.1000000E+01
         1    96      5 -0.2234005E-03  0.0000000E+00  0.1000000E+01
         1    96      6 -0.2681122E-03  0.0000000E+00  0.1000000E+01
         1    96      7 -0.3128228E-03  0.0000000E+00  0.1000000E+01
         1    96      8 -0.3575320E-03  0.0000000E+00  0.9999999E+00
         1    96      9 -0.4022401E-03  0.0000000E+00  0.9999999E+00
         1    96     10 -0.1001472E-02  0.0000000E+00  0.9999995E+00

         1    97      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    97      1  0.1764221E-06  0.0000000E+00  0.1000000E+01
         1    97      2 -0.8925805E-04  0.0000000E+00  0.1000000E+01
         1    97      3 -0.1339734E-03  0.0000000E+00  0.1000000E+01
         1    97      4 -0.1786876E-03  0.0000000E+00  0.1000000E+01
         1    97      5 -0.2234005E-03  0.0000000E+00  0.1000000E+01
         1    97      6 -0.2681122E-03  0.0000000E+00  0.1000000E+01
         1    97      7 -0.3128228E-03  0.0000000E+00  0.1000000E+01
         1    97      8 -0.3575320E-03  0.0000000E+00  0.9999999E+00
         1    97      9 -0.4022401E-03  0.0000000E+00  0.9999999E+00
         1    97     10 -0.1001472E-02  0.0000000E+00  0.9999995E+00

         1    98      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    98      1  0.1764221E-06  0.0000000E+00  0.1000000E+01
         1    98      2 -0.8925805E-04  0.0000000E+00  0.1000000E+01
         1    98      3 -0.1339734E-03  0.0000000E+00  0.1000000E+01
         1    98      4 -0.1786876E-03  0.0000000E+00  0.1000000E+01
         1    98      5 -0.2234005E-03  0.0000000E+00  0.1000000E+01
         1    98      6 -0.2681122E-03  0.0000000E+00  0.1000000E+01
         1    98      7 -0.3128228E-03  0.0000000E+00  0.1000000E+01
         1    98      8 -0.3575320E-03  0.0000000E+00  0.9999999E+00
         1    98      9 -0.4022401E-03  0.0000000E+00  0.9999999E+00
         1    98     10 -0.1001472E-02  0.0000000E+00  0.9999995E+00

         1    99      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1    99      1  0.1764221E-06  0.0000000E+00  0.1000000E+01
         1    99      2 -0.6016390E-04  0.0000000E+00  0.1000000E+01
         1    99      3 -0.9033096E-04  0.0000000E+00  0.1000000E+01
         1    99      4 -0.1204960E-03  0.0000000E+00  0.1000000E+01
         1    99      5 -0.1506590E-03  0.0000000E+00  0.1000000E+01
         1    99      6 -0.1808200E-03  0.0000000E+00  0.1000000E+01
         1    99      7 -0.2109789E-03  0.0000000E+00  0.1000000E+01
         1    99      8 -0.2411359E-03  0.0000000E+00  0.1000000E+01
         1    99      9 -0.2712910E-03  0.0000000E+00  0.1000000E+01
         1    99     10 -0.1001440E-02  0.0000000E+00  0.9999995E+00

         1   100      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1   100      1  0.1764221E-06  0.0000000E+00  0.1000000E+01
         1   100      2 -0.2924957E-04  0.0000000E+00  0.1000000E+01
         1   100      3 -0.4395847E-04  0.0000000E+00  0.1000000E+01
         1   100      4 -0.5866468E-04  0.0000000E+00  0.1000000E+01
         1   100      5 -0.7336823E-04  0.0000000E+00  0.1000000E+01
         1   100      6 -0.8806915E-04  0.0000000E+00  0.1000000E+01
         1   100      7 -0.1027675E-03  0.0000000E+00  0.1000000E+01
         1   100      8 -0.1174632E-03  0.0000000E+00  0.1000000E+01
         1   100      9 -0.1321564E-03  0.0000000E+00  0.1000000E+01
         1   100     10 -0.1001517E-02  0.0000000E+00  0.9999995E+00

         1   101      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1   101      1  0.1764221E-06  0.0000000E+00  0.1000000E+01
         1   101      2 -0.2924957E-04  0.0000000E+00  0.1000000E+01
         1   101      3 -0.4395847E-04  0.0000000E+00  0.1000000E+01
         1   101      4 -0.5866468E-04  0.0000000E+00  0.1000000E+01
         1   101      5 -0.7336823E-04  0.0000000E+00  0.1000000E+01
         1   101      6 -0.8806915E-04  0.0000000E+00  0.1000000E+01
         1   101      7 -0.1027675E-03  0.0000000E+00  0.1000000E+01
         1   101      8 -0.1174632E-03  0.0000000E+00  0.1000000E+01
         1   101      9 -0.1321564E-03  0.0000000E+00  0.1000000E+01
         1   101     10 -0.1001517E-02  0.0000000E+00  0.9999995E+00

         1   102      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1   102      1  0.1764221E-06  0.0000000E+00  0.1000000E+01
         1   102      2 -0.2924957E-04  0.0000000E+00  0.1000000E+01
         1   102      3 -0.4395847E-04  0.0000000E+00  0.1000000E+01
         1   102      4 -0.5866468E-04  0.0000000E+00  0.1000000E+01
         1   102      5 -0.7336823E-04  0.0000000E+00  0.1000000E+01
         1   102      6 -0.8806915E-04  0.0000000E+00  0.1000000E+01
         1   102      7 -0.1027675E-03  0.0000000E+00  0.1000000E+01
         1   102      8 -0.1174632E-03  0.0000000E+00  0.1000000E+01
         1   102      9 -0.1321564E-03  0.0000000E+00  0.1000000E+01
         1   102     10 -0.1001517E-02  0.0000000E+00  0.9999995E+00

         1   103      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1   103      1  0.1764221E-06  0.0000000E+00  0.1000000E+01
         1   103      2 -0.2924957E-04  0.0000000E+00  0.1000000E+01
         1   103      3 -0.4395847E-04  0.0000000E+00  0.1000000E+01
         1   103      4 -0.5866468E-04  0.0000000E+00  0.1000000E+01
         1   103      5 -0.7336823E-04  0.0000000E+00  0.1000000E+01
         1   103      6 -0.8806915E-04  0.0000000E+00  0.1000000E+01
         1   103      7 -0.1027675E-03  0.0000000E+00  0.1000000E+01
         1   103      8 -0.1174632E-03  0.0000000E+00  0.1000000E+01
         1   103      9 -0.1321564E-03  0.0000000E+00  0.1000000E+01
         1   103     10 -0.1001517E-02  0.0000000E+00  0.9999995E+00

         1   104      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1   104      1  0.1764221E-06  0.0000000E+00  0.1000000E+01
         1   104      2 -0.2924957E-04  0.0000000E+00  0.1000000E+01
         1   104      3 -0.4395847E-04  0.0000000E+00  0.1000000E+01
         1   104      4 -0.5866468E-04  0.0000000E+00  0.1000000E+01
         1   104      5 -0.7336823E-04  0.0000000E+00  0.1000000E+01
         1   104      6 -0.8806915E-04  0.0000000E+00  0.1000000E+01
         1   104      7 -0.1027675E-03  0.0000000E+00  0.1000000E+01
         1   104      8 -0.1174632E-03  0.0000000E+00  0.1000000E+01
         1   104      9 -0.1321564E-03  0.0000000E+00  0.1000000E+01
         1   104     10 -0.1001517E-02  0.0000000E+00  0.9999995E+00

         1   105      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1   105      1  0.1764221E-06  0.0000000E+00  0.1000000E+01
         1   105      2 -0.2924957E-04  0.0000000E+00  0.1000000E+01
         1   105      3 -0.4395847E-04  0.0000000E+00  0.1000000E+01
         1   105      4 -0.5866468E-04  0.0000000E+00  0.1000000E+01
         1   105      5 -0.7336823E-04  0.0000000E+00  0.1000000E+01
         1   105      6 -0.8806915E-04  0.0000000E+00  0.1000000E+01
         1   105      7 -0.1027675E-03  0.0000000E+00  0.1000000E+01
         1   105      8 -0.1174632E-03  0.0000000E+00  0.1000000E+01
         1   105      9 -0.1321564E-03  0.0000000E+00  0.1000000E+01
         1   105     10 -0.1001517E-02  0.0000000E+00  0.9999995E+00

         1   106      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1   106      1  0.1764221E-06  0.0000000E+00  0.1000000E+01
         1   106      2 -0.2924957E-04  0.0000000E+00  0.1000000E+01
         1   106      3 -0.4395847E-04  0.0000000E+00  0.1000000E+01
         1   106      4 -0.5866468E-04  0.0000000E+00  0.1000000E+01
         1   106      5 -0.7336823E-04  0.0000000E+00  0.1000000E+01
         1   106      6 -0.8806915E-04  0.0000000E+00  0.1000000E+01
         1   106      7 -0.1027675E-03  0.0000000E+00  0.1000000E+01
         1   106      8 -0.1174632E-03  0.0000000E+00  0.1000000E+01
         1   106      9 -0.1321564E-03  0.0000000E+00  0.1000000E+01
         1   106     10 -0.1001517E-02  0.0000000E+00  0.9999995E+00

         1   107      0  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1   107      1  0.1764221E-06  0.0000000E+00  0.1000000E+01
         1   107      2 -0.2924957E-04  0.0000000E+00  0.1000000E+01
         1   107      3 -0.4395847E-04  0.0000000E+00  0.1000000E+01
         1   107      4 -0.5866468E-04  0.0000000E+00  0.1000000E+01
